QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VEHICYC,VEHICYC_,VEHDISP,VEHDISP_,VDISPMO,VDISPMO_,SALEX,SALEX_,REIMBURX,REIM_URX,EXREIMBX,EXRE_MBX,LOANSTAT,LOAN_TAT,FINPAYMX,FINP_YMX,VEHICIC,VEHICIC_
20173,03532784,13,0,1,100,D,4,D,07,D,,A,,A,14000,F,1,D,14000,D,01,D
20173,03533114,29,0,1,160,D,6,D,06,D,,A,,A,,A,2,D,,A,05,D
20173,03533244,19,0,1,110,D,6,D,05,D,,A,,A,,A,,C,,A,01,D
20173,03533344,14,0,1,110,D,3,D,06,D,,A,,A,,A,2,D,,A,01,D
20173,03533554,12,0,1,100,D,3,D,06,D,,A,,A,,A,2,D,,A,01,D
20173,03533974,23,0,1,110,D,2,D,06,D,,A,,A,,A,2,D,,A,01,D
20173,03534154,14,0,1,100,D,4,D,06,D,,A,6000,F,,A,2,D,,A,01,D
20173,03534274,40,0,1,110,D,2,D,05,D,,A,,A,,A,2,D,,A,01,D
20173,03534624,29,0,1,110,D,1,D,07,D,100,D,,A,,A,2,D,,A,01,D
20173,03545624,37,0,1,100,D,3,D,06,D,,A,,A,,A,2,D,,A,03,D
20173,03545664,53,0,1,100,D,4,D,08,D,,A,,A,,A,2,D,,A,01,D
20173,03546164,24,0,1,110,D,1,D,07,D,9500,D,,A,,A,2,D,,A,01,D
20173,03546164,25,0,1,100,D,1,D,07,D,6200,D,,A,,A,2,D,,A,02,D
20173,03547024,20,0,1,100,D,,C,07,D,,A,,A,,A,,C,,A,01,D
20173,03547264,20,0,1,100,D,1,D,07,D,50,D,,A,,A,2,D,,A,02,D
20173,03547624,37,0,1,100,D,1,D,06,D,6000,D,,A,,A,2,D,,A,02,D
20173,03547864,22,0,1,120,D,3,D,07,D,,A,,A,,A,2,D,,A,02,D
20173,03547874,36,0,1,110,D,6,D,08,D,,A,,A,,A,2,D,,A,01,D
20173,03548464,45,0,1,100,D,6,D,08,D,,A,,A,,A,2,D,,A,03,D
20173,03548574,19,0,1,130,D,2,D,08,D,,A,,A,,A,2,D,,A,03,D
20173,03548984,45,0,1,110,D,4,D,07,D,,A,8000,D,,A,2,D,,A,01,D
20173,03548984,46,0,1,110,D,2,D,07,D,,A,,A,,A,2,D,,A,03,D
20173,03549334,5,0,1,100,D,6,D,07,D,,A,,A,,A,2,D,,A,01,D
20173,03550154,76,0,1,110,D,6,D,08,D,,A,,A,,A,,C,,A,03,D
20173,03550154,77,0,1,130,D,6,D,08,D,,A,,A,,A,1,D,,A,04,D
20173,03550444,23,0,1,110,D,1,D,08,D,2500,D,,A,,A,2,D,,A,01,D
20173,03551244,37,0,1,100,D,2,D,06,D,,A,,A,,A,2,D,,A,01,D
20173,03551254,28,0,1,110,D,1,D,07,D,4000,D,,A,,A,2,D,,A,01,D
20173,03551284,30,0,1,110,D,4,D,08,D,,A,11000,D,,A,2,D,,A,01,D
20173,03551304,14,0,1,100,D,2,D,07,D,,A,,A,,A,1,D,,A,01,D
20173,03551584,14,0,1,110,D,2,D,07,D,,A,,A,,A,2,D,,A,01,D
20173,03551834,23,0,1,110,D,6,D,07,D,,A,,A,,A,2,D,,A,01,D
20173,03552064,25,0,1,110,D,6,D,08,D,,A,,A,,A,,C,,A,01,D
20173,03552084,5,0,1,110,D,4,D,07,D,,A,,A,,A,2,D,,A,01,D
20173,03552474,21,0,1,100,D,2,D,08,D,,A,,A,,A,2,D,,A,03,D
20173,03552734,11,0,1,100,D,4,D,07,D,,A,,A,,A,2,D,,A,01,D
20173,03552884,26,0,1,110,D,2,D,08,D,,A,,A,,A,1,D,,A,03,D
20173,03552904,30,0,1,110,D,2,D,06,D,,A,,A,,A,2,D,,A,01,D
20173,03553644,52,0,1,110,D,3,D,06,D,,A,,A,,A,2,D,,A,02,D
20173,03553744,52,0,1,110,D,3,D,08,D,,A,,A,,A,2,D,,A,03,D
20173,03553864,53,0,2,110,D,2,D,06,D,,A,,A,,A,1,D,16000,D,02,D
20173,03554054,18,0,1,130,D,6,D,06,D,,A,,A,,A,2,D,,A,02,D
20173,03554054,19,0,1,130,D,6,D,06,D,,A,,A,,A,2,D,,A,03,D
20173,03554184,32,0,1,100,D,2,D,07,D,,A,,A,,A,2,D,,A,01,D
20173,03554534,13,0,1,100,D,2,D,07,D,,A,,A,,A,1,D,,A,01,D
20173,03554894,60,0,1,160,D,1,D,07,D,4083,T,,A,,A,2,D,,A,02,D
20173,03555114,24,0,1,110,D,4,D,08,D,,A,4930,D,,A,2,D,,A,03,D
20173,03555354,17,0,1,110,D,5,D,06,D,,A,250,D,,A,2,D,,A,02,D
20173,03555524,21,0,1,100,D,1,D,08,D,3000,D,,A,,A,1,D,,A,02,D
20173,03567263,35,0,2,110,D,4,D,04,D,,A,,A,,A,2,D,,A,02,D
20173,03567263,36,0,1,200,D,6,D,05,D,,A,,A,,A,2,D,,A,07,D
20173,03567883,44,0,1,100,D,3,D,06,D,,A,,A,,A,2,D,,A,02,D
20173,03568213,23,0,2,110,D,1,D,04,D,10000,D,,A,,A,2,D,,A,01,D
20173,03568483,51,0,1,110,D,2,D,05,D,,A,,A,,A,1,D,8352,D,01,D
20173,03568653,24,0,1,100,D,4,D,04,D,,A,13000,D,,A,2,D,,A,05,D
20173,03568773,24,0,1,100,D,3,D,06,D,,A,,A,,A,2,D,,A,03,D
20173,03568963,15,0,1,110,D,6,D,06,D,,A,,A,,A,2,D,,A,02,D
20173,03569073,62,0,1,110,D,1,D,05,D,5500,D,,A,,A,2,D,,A,03,D
20173,03569113,21,0,1,100,D,6,D,06,D,,A,,A,,A,,C,,A,01,D
20173,03569353,17,0,1,110,D,3,D,05,D,,A,,A,,A,1,D,,A,01,D
20173,03569903,45,0,2,100,D,1,D,04,D,3000,D,,A,,A,2,D,,A,04,D
20173,03570443,21,0,1,110,D,2,D,05,D,,A,,A,,A,2,D,,A,02,D
20173,03570713,33,0,1,110,D,1,D,06,D,500,D,,A,,A,2,D,,A,02,D
20173,03570873,11,0,1,110,D,4,D,04,D,,A,,A,,A,2,D,,A,01,D
20173,03570943,9,0,1,100,D,6,D,04,D,,A,,A,,A,2,D,,A,01,D
20173,03571963,25,0,1,100,D,3,D,06,D,,A,,A,,A,,C,,A,01,D
20173,03572293,26,0,1,110,D,2,D,06,D,,A,,A,,A,2,D,,A,01,D
20173,03572493,43,0,1,100,D,1,D,04,D,4500,D,,A,,A,2,D,,A,04,D
20173,03572503,21,0,1,100,D,1,D,05,D,1300,D,,A,,A,2,D,,A,01,D
20173,03573143,20,0,1,110,D,3,D,05,D,,A,,A,,A,2,D,,A,02,D
20173,03573523,36,0,1,110,D,1,D,06,D,3995,D,,A,,A,2,D,,A,01,D
20173,03573843,13,0,1,100,D,6,D,06,D,,A,,A,,A,2,D,,A,01,D
20173,03574173,17,0,1,100,D,3,D,05,D,,A,,A,,A,2,D,,A,02,D
20173,03574543,23,0,1,110,D,2,D,05,D,,A,,A,,A,1,D,15000,D,02,D
20173,03574643,29,0,1,110,D,1,D,04,D,3000,D,,A,,A,1,D,7000,F,01,D
20173,03575413,10,0,1,110,D,3,D,06,D,,A,,A,,A,2,D,,A,01,D
20173,03575503,59,0,1,150,D,3,D,06,D,,A,,A,,A,2,D,,A,03,D
20173,03576503,37,0,1,100,D,1,D,04,D,500,D,,A,,A,2,D,,A,02,D
20173,03576753,31,0,1,110,D,6,D,05,D,,A,,A,,A,2,D,,A,03,D
20173,03576923,14,0,1,170,D,6,D,04,D,,A,,A,,A,2,D,,A,04,D
20173,03577153,27,0,1,100,D,2,D,06,D,,A,,A,,A,2,D,,A,01,D
20173,03577153,28,0,1,110,D,2,D,06,D,,A,,A,,A,2,D,,A,03,D
20173,03577263,52,0,1,200,D,6,D,04,D,,A,,A,,A,2,D,,A,04,D
20173,03587863,67,0,1,100,D,1,D,07,D,3500,D,,A,,A,2,D,,A,03,D
20173,03588403,22,0,1,110,D,4,D,06,D,,A,100,D,,A,2,D,,A,01,D
20173,03588733,26,0,1,100,D,4,D,05,D,,A,6878,D,,A,2,D,,A,01,D
20173,03589023,40,0,2,110,D,1,D,05,D,2000,D,,A,,A,2,D,,A,01,D
20173,03589213,29,0,1,100,D,2,D,06,D,,A,,A,,A,,C,,A,02,D
20173,03589313,39,0,1,150,D,1,D,07,D,1300,D,,A,,A,2,D,,A,06,D
20173,03590183,21,0,1,110,D,1,D,06,D,30000,D,,A,,A,1,D,25000,D,04,D
20173,03590353,23,0,1,100,D,3,D,05,D,,A,,A,,A,2,D,,A,01,D
20173,03590583,44,0,1,110,D,1,D,07,D,1600,D,,A,,A,2,D,,A,01,D
20173,03590583,45,0,1,110,D,2,D,07,D,,A,,A,,A,2,D,,A,02,D
20173,03590703,38,0,1,110,D,2,D,05,D,,A,,A,,A,1,D,9000,D,02,D
20173,03590753,55,0,1,100,D,6,D,06,D,,A,,A,,A,2,D,,A,03,D
20173,03591123,81,0,1,100,D,4,D,06,D,,A,300,D,,A,2,D,,A,01,D
20173,03592423,35,0,1,110,D,2,D,05,D,,A,,A,,A,2,D,,A,02,D
20173,03592623,50,0,1,100,D,4,D,06,D,,A,3600,D,,A,2,D,,A,01,D
20173,03593183,63,0,1,110,D,1,D,06,D,10000,D,,A,,A,2,D,,A,03,D
20173,03593183,64,0,1,200,D,6,D,06,D,,A,,A,,A,2,D,,A,04,D
20173,03593303,26,0,1,100,D,2,D,06,D,,A,,A,,A,2,D,,A,02,D
20173,03593423,33,0,1,110,D,1,D,06,D,2000,F,,A,,A,2,D,,A,01,D
20173,03593473,23,0,2,110,D,4,D,05,D,,A,11000,F,,A,1,D,,A,02,D
20173,03594863,57,0,1,110,D,1,D,06,D,1200,D,,A,,A,2,D,,A,02,D
20173,03595103,39,0,1,110,D,1,D,05,D,1000,D,,A,,A,2,D,,A,02,D
20173,03595283,17,0,1,110,D,4,D,07,D,,A,,A,15000,D,1,D,,A,02,D
20173,03595363,43,0,2,130,D,1,D,05,D,11000,D,,A,,A,1,D,9000,D,02,D
20173,03595373,17,0,1,100,D,1,D,05,D,3000,D,,A,,A,2,D,,A,02,D
20173,03595733,29,0,2,110,D,3,D,05,D,,A,,A,,A,2,D,,A,02,D
20173,03595823,24,0,1,110,D,2,D,06,D,,A,,A,,A,2,D,,A,01,D
20173,03595963,31,0,1,110,D,1,D,07,D,4200,D,,A,,A,2,D,,A,01,D
20173,03596003,32,0,1,110,D,1,D,05,D,2000,D,,A,,A,2,D,,A,02,D
20173,03596003,33,0,1,200,D,6,D,05,D,,A,,A,,A,2,D,,A,05,D
20173,03596253,40,0,1,110,D,2,D,07,D,,A,,A,,A,2,D,,A,03,D
20173,03597773,12,0,1,100,D,4,D,05,D,,A,,A,,A,2,D,,A,01,D
20173,03597863,35,0,1,150,D,1,D,07,D,500,F,,A,,A,2,D,,A,03,D
20173,03597873,25,0,1,100,D,4,D,06,D,,A,10700,D,,A,1,D,10700,D,02,D
20173,03598253,10,0,1,100,D,6,D,07,D,,A,,A,,A,2,D,,A,01,D
20173,03598863,26,0,1,100,D,2,D,08,D,,A,,A,,A,1,D,7000,D,01,D
20173,03598873,16,0,1,100,D,4,D,06,D,,A,2952,D,,A,2,D,,A,01,D
20173,03599393,17,0,1,110,D,3,D,06,D,,A,,A,,A,2,D,,A,02,D
20173,03599493,30,0,1,100,D,6,D,08,D,,A,,A,,A,1,D,,A,02,D
20173,03600493,30,0,1,100,D,3,D,06,D,,A,,A,,A,2,D,,A,01,D
20173,03600683,34,0,1,100,D,2,D,06,D,,A,,A,,A,2,D,,A,01,D
20173,03600763,44,0,1,100,D,1,D,08,D,2000,D,,A,,A,2,D,,A,04,D
20173,03601683,10,0,1,200,D,3,D,08,D,,A,,A,,A,2,D,,A,02,D
20173,03601833,18,0,2,110,D,1,D,06,D,75,F,,A,,A,2,D,,A,01,D
20173,03602253,65,0,1,150,D,1,D,07,D,6500,D,,A,,A,2,D,,A,05,D
20173,03602363,25,0,1,100,D,1,D,06,D,8000,D,,A,,A,1,D,8000,D,02,D
20173,03602503,37,0,1,110,D,2,D,06,D,,A,,A,,A,2,D,,A,02,D
20173,03602613,25,0,1,100,D,6,D,08,D,,A,,A,,A,2,D,,A,02,D
20173,03603683,30,0,1,110,D,1,D,08,D,6500,D,,A,,A,1,D,7000,D,02,D
20173,03603693,34,0,1,100,D,1,D,08,D,1000,D,,A,,A,2,D,,A,01,D
20173,03604173,41,0,2,200,D,6,D,06,D,,A,,A,,A,2,D,,A,04,D
20173,03604203,15,0,1,110,D,2,D,08,D,,A,,A,,A,1,D,,A,02,D
20173,03604263,33,0,1,110,D,2,D,08,D,,A,,A,,A,2,D,,A,01,D
20173,03605313,27,0,2,100,D,1,D,06,D,6800,D,,A,,A,2,D,,A,02,D
20173,03606543,54,0,2,100,D,1,D,06,D,4000,D,,A,,A,2,D,,A,02,D
20173,03606673,46,0,1,110,D,1,D,08,D,2200,D,,A,,A,2,D,,A,05,D
20173,03606743,26,0,1,110,D,6,D,08,D,,A,,A,,A,2,D,,A,01,D
20173,03606743,27,0,1,110,D,2,D,08,D,,A,,A,,A,2,D,,A,02,D
20173,03606823,13,0,1,150,D,3,D,06,D,,A,,A,,A,2,D,,A,02,D
20173,03607103,28,0,1,100,D,1,D,07,D,2000,D,,A,,A,2,D,,A,01,D
20173,03607413,15,0,1,100,D,4,D,06,D,,A,6400,D,,A,2,D,,A,01,D
20173,03607493,18,0,1,100,D,4,D,07,D,,A,3500,D,,A,2,D,,A,02,D
20173,03607793,27,0,1,100,D,4,D,08,D,,A,2100,D,,A,2,D,,A,03,D
20173,03608233,50,0,2,100,D,2,D,06,D,,A,,A,,A,2,D,,A,02,D
20173,03608233,51,0,1,110,D,2,D,06,D,,A,,A,,A,2,D,,A,03,D
20173,03608403,30,0,1,110,D,2,D,08,D,,A,,A,,A,1,D,,A,02,D
20173,03608463,23,0,1,100,D,3,D,06,D,,A,,A,,A,2,D,,A,03,D
20173,03608633,34,0,2,100,D,1,D,06,D,40,D,,A,,A,2,D,,A,01,D
20173,03639942,27,0,1,110,D,2,D,06,D,,A,,A,,A,1,D,1500,D,01,D
20173,03640052,72,0,1,100,D,2,D,05,D,,A,,A,,A,2,D,,A,01,D
20173,03640432,19,0,1,110,D,4,D,05,D,,A,,A,,A,2,D,,A,01,D
20173,03640582,14,0,1,100,D,6,D,06,D,,A,,A,,A,2,D,,A,01,D
20173,03640872,72,0,1,100,D,3,D,04,D,,A,,A,,A,2,D,,A,05,D
20173,03641072,49,0,1,100,D,2,D,04,D,,A,,A,,A,,C,,A,04,D
20173,03641072,50,0,1,100,D,2,D,05,D,,A,,A,,A,,C,,A,05,D
20173,03641412,19,0,1,100,D,4,D,05,D,,A,11500,F,,A,2,D,,A,03,D
20173,03642102,44,0,1,160,D,6,D,04,D,,A,,A,,A,2,D,,A,08,D
20173,03642302,28,0,1,100,D,6,D,05,D,,A,,A,,A,,C,,A,01,D
20173,03642452,31,0,1,110,D,1,D,06,D,1200,F,,A,,A,2,D,,A,01,D
20173,03642672,21,0,1,110,D,3,D,04,D,,A,,A,,A,2,D,,A,02,D
20173,03642732,45,0,1,100,D,2,D,06,D,,A,,A,,A,2,D,,A,01,D
20173,03642822,42,0,1,100,D,2,D,04,D,,A,,A,,A,1,D,,A,04,D
20173,03643172,11,0,1,110,D,4,D,06,D,,A,,A,,A,,C,,A,02,D
20173,03643362,15,0,1,110,D,1,D,05,D,2200,D,,A,,A,2,D,,A,01,D
20173,03644722,38,0,1,100,D,6,D,06,D,,A,,A,,A,2,D,,A,05,D
20173,03644722,39,0,1,100,D,6,D,04,D,,A,,A,,A,2,D,,A,06,D
20173,03645242,25,0,1,100,D,6,D,06,D,,A,,A,,A,2,D,,A,01,D
20173,03645282,38,0,1,110,D,1,D,06,D,2500,D,,A,,A,2,D,,A,04,D
20173,03645282,39,0,1,180,D,3,D,06,D,,A,,A,,A,2,D,,A,07,D
20173,03645432,11,0,1,100,D,1,D,05,D,500,D,,A,,A,1,D,,A,02,D
20173,03645792,21,0,1,100,D,6,D,04,D,,A,,A,,A,2,D,,A,02,D
20173,03646252,27,0,1,110,D,2,D,06,D,,A,,A,,A,2,D,,A,01,D
20173,03646632,19,0,1,100,D,4,D,04,D,,A,,A,,A,2,D,,A,02,D
20173,03646842,26,0,1,150,D,1,D,04,D,500,D,,A,,A,2,D,,A,02,D
20173,03646852,30,0,1,150,D,4,D,05,D,,A,16000,D,,A,1,D,16,D,03,D
20173,03647652,19,0,1,100,D,6,D,06,D,,A,,A,,A,1,D,,A,02,D
20173,03647672,21,0,1,100,D,2,D,04,D,,A,,A,,A,2,D,,A,01,D
20173,03647742,29,0,1,110,D,1,D,06,D,5500,D,,A,,A,2,D,,A,02,D
20173,03647842,49,0,1,110,D,1,D,04,D,5500,D,,A,,A,2,D,,A,05,D
20173,03648312,21,0,1,100,D,6,D,06,D,,A,,A,,A,2,D,,A,02,D
20173,03648612,26,0,1,110,D,2,D,06,D,,A,,A,,A,1,D,,A,02,D
20173,03648702,18,0,1,110,D,2,D,05,D,,A,,A,,A,2,D,,A,01,D
20173,03648702,19,0,1,150,D,5,D,05,D,,A,,A,,A,2,D,,A,03,D
20173,03649002,20,0,1,100,D,1,D,05,D,4000,D,,A,,A,2,D,,A,02,D
20173,03649222,11,0,1,110,D,1,D,04,D,500,D,,A,,A,2,D,,A,02,D
20173,03650212,23,0,1,110,D,2,D,05,D,,A,,A,,A,1,D,,A,01,D
20173,03650692,13,0,1,100,D,6,D,05,D,,A,,A,,A,2,D,,A,01,D
20173,03651032,29,0,1,130,D,1,D,07,D,7300,D,,A,,A,2,D,,A,03,D
20173,03651082,31,0,1,110,D,2,D,05,D,,A,,A,,A,2,D,,A,02,D
20173,03651563,24,0,1,110,D,6,D,05,D,,A,,A,,A,2,D,,A,01,D
20173,03651582,30,0,1,100,D,1,D,06,D,24000,D,,A,,A,1,D,12000,D,03,D
20173,03651972,60,0,1,110,D,2,D,05,D,,A,,A,,A,2,D,,A,03,D
20173,03651972,61,0,1,110,D,1,D,05,D,3000,D,,A,,A,2,D,,A,06,D
20173,03651972,62,0,1,110,D,1,D,05,D,3500,D,,A,,A,2,D,,A,07,D
20173,03652742,14,0,1,150,D,1,D,06,D,1300,F,,A,,A,2,D,,A,01,D
20173,03654142,27,0,1,110,D,1,D,06,D,75,D,,A,,A,2,D,,A,01,D
20173,03654192,30,0,1,100,D,2,D,05,D,,A,,A,,A,2,D,,A,02,D
20173,03654302,33,0,1,110,D,6,D,05,D,,A,,A,,A,2,D,,A,02,D
20173,03654302,34,0,1,100,D,6,D,05,D,,A,,A,,A,2,D,,A,04,D
20173,03654302,35,0,1,110,D,6,D,05,D,,A,,A,,A,2,D,,A,08,D
20173,03654332,51,0,1,100,D,1,D,06,D,400,D,,A,,A,2,D,,A,03,D
20173,03654802,31,0,1,160,D,1,D,07,D,550,D,,A,,A,2,D,,A,05,D
20173,03654842,9,0,1,110,D,6,D,06,D,,A,,A,,A,2,D,,A,01,D
20173,03654922,12,0,1,100,D,2,D,07,D,,A,,A,,A,2,D,,A,02,D
20173,03654952,15,0,1,100,D,2,D,07,D,,A,,A,,A,2,D,,A,02,D
20173,03655232,32,0,1,100,D,2,D,07,D,,A,,A,,A,2,D,,A,01,D
20173,03655492,29,0,1,100,D,4,D,06,D,,A,6500,D,,A,2,D,,A,03,D
20173,03657372,32,0,1,100,D,1,D,06,D,100,D,,A,,A,2,D,,A,02,D
20173,03657492,30,0,1,100,D,2,D,07,D,,A,,A,,A,2,D,,A,02,D
20173,03657822,18,0,1,150,D,4,D,06,D,,A,,A,,A,2,D,,A,02,D
20173,03658812,25,0,1,100,D,1,D,06,D,250,D,,A,,A,2,D,,A,02,D
20173,03659072,11,0,1,100,D,6,D,07,D,,A,,A,,A,2,D,,A,01,D
20173,03659092,49,0,1,100,D,3,D,05,D,,A,,A,,A,2,D,,A,01,D
20173,03659262,26,0,1,100,D,1,D,05,D,5000,D,,A,,A,2,D,,A,01,D
20173,03660062,30,0,1,110,D,2,D,06,D,,A,,A,,A,2,D,,A,01,D
20173,03660062,31,0,1,100,D,1,D,06,D,200,D,,A,,A,2,D,,A,04,D
20173,03660112,18,0,1,110,D,2,D,06,D,,A,,A,,A,1,D,4000,D,01,D
20173,03660192,31,0,1,100,D,1,D,07,D,2300,D,,A,,A,2,D,,A,01,D
20173,03660602,19,0,1,110,D,2,D,07,D,,A,,A,,A,2,D,,A,01,D
20173,03661382,6,0,1,100,D,1,D,07,D,300,D,,A,,A,2,D,,A,01,D
20173,03661712,22,0,1,110,D,3,D,06,D,,A,,A,,A,2,D,,A,03,D
20173,03661822,44,0,1,110,D,2,D,07,D,,A,,A,,A,1,D,1500,D,01,D
20173,03661882,32,0,1,110,D,2,D,07,D,,A,,A,,A,1,D,,A,02,D
20173,03662212,49,0,1,110,D,6,D,06,D,,A,,A,,A,2,D,,A,03,D
20173,03662392,19,0,1,110,D,2,D,07,D,,A,,A,,A,2,D,,A,01,D
20173,03662462,40,0,1,100,D,4,D,06,D,,A,8000,D,,A,2,D,,A,03,D
20173,03662482,26,0,1,100,D,4,D,07,D,,A,100,D,,A,2,D,,A,02,D
20173,03663242,23,0,1,110,D,2,D,07,D,,A,,A,,A,1,D,,A,03,D
20173,03663752,97,0,1,100,D,6,D,08,D,,A,,A,,A,2,D,,A,02,D
20173,03664132,25,0,1,100,D,2,D,08,D,,A,,A,,A,1,D,6200,D,01,D
20173,03664432,46,0,1,110,D,4,D,06,D,,A,6000,D,,A,2,D,,A,04,D
20173,03665322,65,0,1,100,D,1,D,06,D,4000,D,,A,,A,2,D,,A,03,D
20173,03665422,22,0,1,100,D,2,D,07,D,,A,,A,,A,2,D,,A,02,D
20173,03665992,18,0,1,110,D,1,D,06,D,150,D,,A,,A,2,D,,A,03,D
20173,03667092,6,0,1,100,D,6,D,08,D,,A,,A,,A,2,D,,A,01,D
20173,03667212,12,0,1,100,D,3,D,08,D,,A,,A,,A,2,D,,A,02,D
20173,03667582,22,0,1,100,D,6,D,06,D,,A,,A,,A,2,D,,A,03,D
20173,03668272,42,0,1,110,D,6,D,06,D,,A,,A,,A,2,D,,A,03,D
20173,03668492,60,0,1,110,D,2,D,07,D,,A,,A,,A,2,D,,A,05,D
20173,03668792,28,0,1,100,D,4,D,06,D,,A,,A,,A,1,D,,A,03,D
20173,03668832,33,0,1,100,D,1,D,08,D,6500,D,,A,,A,2,D,,A,05,D
20173,03669052,23,0,1,100,D,3,D,06,D,,A,,A,,A,2,D,,A,03,D
20173,03669102,12,0,1,100,D,2,D,07,D,,A,,A,,A,2,D,,A,01,D
20173,03669202,56,0,1,100,D,2,D,07,D,,A,,A,,A,2,D,,A,03,D
20173,03669292,36,0,1,100,D,2,D,07,D,,A,,A,,A,2,D,,A,01,D
20173,03669752,36,0,1,100,D,6,D,08,D,,A,,A,,A,2,D,,A,02,D
20173,03670112,18,0,1,110,D,3,D,08,D,,A,,A,,A,2,D,,A,01,D
20173,03693351,53,0,1,100,D,4,D,06,D,,A,2450,D,,A,2,D,,A,09,D
20173,03694461,48,0,1,110,D,1,D,04,D,1800,D,,A,,A,2,D,,A,02,D
20173,03694781,34,0,1,120,D,1,D,06,D,60000,D,,A,,A,2,D,,A,06,D
20173,03695871,22,0,1,100,D,1,D,04,D,7000,D,,A,,A,2,D,,A,05,D
20173,03698271,19,0,1,100,D,3,D,05,D,,A,,A,,A,2,D,,A,02,D
20173,03698971,28,0,1,200,D,6,D,06,D,,A,,A,,A,2,D,,A,07,D
20173,03701361,43,0,1,100,D,2,D,06,D,,A,,A,,A,2,D,,A,04,D
20173,03701361,44,0,1,100,D,2,D,06,D,,A,,A,,A,2,D,,A,05,D
20173,03701631,22,0,1,100,D,2,D,04,D,,A,,A,,A,,C,,A,03,D
20173,03713841,22,0,1,130,D,1,D,07,D,6500,D,,A,,A,2,D,,A,05,D
20173,03713971,13,0,1,110,D,1,D,07,D,400,D,,A,,A,2,D,,A,05,D
20173,03715291,29,0,1,100,D,1,D,07,D,317,D,,A,,A,2,D,,A,03,D
20173,03718491,28,0,1,110,D,1,D,05,D,500,D,,A,,A,2,D,,A,03,D
20173,03719391,33,0,1,100,D,2,D,07,D,,A,,A,,A,2,D,,A,08,D
20173,03719461,22,0,1,100,D,2,D,05,D,,A,,A,,A,2,D,,A,02,D
20173,03719922,32,0,1,100,D,3,D,07,D,,A,,A,,A,2,D,,A,03,D
20173,03721751,11,0,1,150,D,4,D,07,D,,A,,A,,A,2,D,,A,02,D
20173,03722511,14,0,1,110,D,6,D,05,D,,A,,A,,A,1,D,,A,03,D
20173,03723471,22,0,1,100,D,4,D,07,D,,A,25,D,,A,2,D,,A,01,D
20173,03735371,21,0,1,200,D,3,D,07,D,,A,,A,,A,2,D,,A,04,D
20173,03735441,23,0,1,110,D,4,D,07,D,,A,,A,8000,D,2,D,,A,02,D
20173,03735731,32,0,1,110,D,2,D,07,D,,A,,A,,A,2,D,,A,03,D
20173,03735901,32,0,1,100,D,6,D,08,D,,A,,A,,A,1,D,,A,03,D
20173,03736431,37,0,1,100,D,4,D,07,D,,A,10000,D,,A,1,D,300,D,03,D
20173,03736981,11,0,1,110,D,3,D,06,D,,A,,A,,A,2,D,,A,05,D
20173,03736981,12,0,1,110,D,3,D,06,D,,A,,A,,A,2,D,,A,06,D
20173,03736981,13,0,1,110,D,3,D,06,D,,A,,A,,A,2,D,,A,07,D
20173,03737171,14,0,1,100,D,4,D,07,D,,A,1300,D,,A,2,D,,A,02,D
20173,03739811,24,0,1,150,D,1,D,07,D,1200,D,,A,,A,2,D,,A,03,D
20173,03740451,24,0,1,100,D,3,D,07,D,,A,,A,,A,2,D,,A,06,D
20173,03741171,40,0,1,100,D,1,D,08,D,2017,D,,A,,A,2,D,,A,04,D
20173,03741171,41,0,1,100,D,1,D,08,D,2017,D,,A,,A,2,D,,A,05,D
20174,03566764,60,0,1,100,D,2,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03566764,61,0,1,110,D,2,D,09,D,,A,,A,,A,2,D,,A,02,D
20174,03566764,62,0,1,110,D,2,D,08,D,,A,,A,,A,2,D,,A,03,D
20174,03566944,32,0,2,100,D,1,D,07,D,1000,D,,A,,A,2,D,,A,01,D
20174,03567524,38,0,1,100,D,1,D,09,D,4500,D,,A,,A,2,D,,A,02,D
20174,03567534,23,0,1,110,D,1,D,08,D,1500,D,,A,,A,2,D,,A,03,D
20174,03568024,32,0,1,200,D,6,D,07,D,,A,,A,,A,2,D,,A,04,D
20174,03568644,27,0,1,110,D,1,D,07,D,500,F,,A,,A,2,D,,A,01,D
20174,03569074,61,0,1,110,D,1,D,09,D,3800,D,,A,,A,2,D,,A,11,D
20174,03569204,36,0,1,100,D,1,D,07,D,800,F,,A,,A,2,D,,A,01,D
20174,03570004,30,0,2,100,D,2,D,07,D,,A,,A,,A,1,D,,A,01,D
20174,03570534,36,0,1,100,D,2,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03570564,19,0,1,110,D,2,D,09,D,,A,,A,,A,,C,,A,02,D
20174,03571764,22,0,1,110,D,2,D,08,D,,A,,A,,A,2,D,,A,01,D
20174,03571764,23,0,1,160,D,1,D,08,D,4083,T,,A,,A,2,D,,A,03,D
20174,03572344,22,0,1,110,D,2,D,09,D,,A,,A,,A,1,D,16600,D,01,D
20174,03573134,33,0,1,110,D,3,D,09,D,,A,,A,,A,2,D,,A,01,D
20174,03573524,40,0,1,110,D,2,D,09,D,,A,,A,,A,1,D,12000,D,04,D
20174,03573604,20,0,1,150,D,2,D,09,D,,A,,A,,A,2,D,,A,03,D
20174,03574484,12,0,1,110,D,3,D,08,D,,A,,A,,A,2,D,,A,01,D
