"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","TRNONCUX","TRNO_CUX","TRNONCUY","TRNO_CUY"
"20154","03293611",39,2,"1",15,"E","110","D"
"20154","03293611",39,3,"1",93,"E","130","D"
"20154","03293691",10,0,"1",.,"H",,"A"
"20154","03293691",10,1,"1",49,"G","100","D"
"20154","03293691",10,2,"1",17,"G","110","D"
"20154","03293691",10,3,"1",23,"G","120","D"
"20154","03293691",10,4,"1",97,"G","130","D"
"20154","03293691",10,5,"1",4,"G","140","D"
"20154","03293691",10,6,"1",191,"G","150","D"
"20154","03293691",10,7,"1",64,"G","160","D"
"20154","03293691",10,8,"1",29,"G","170","D"
"20154","03293691",10,9,"1",6,"G","180","D"
"20154","03293691",10,10,"1",20,"G","190","D"
"20154","03293901",29,0,"1",.,"H",,"A"
"20154","03293901",29,1,"1",55,"E","120","D"
"20154","03293901",29,2,"1",11,"E","140","D"
"20154","03293901",29,3,"1",481,"E","150","D"
"20154","03293901",29,4,"1",75,"E","160","D"
"20154","03293901",29,5,"1",37,"E","170","D"
"20154","03293901",29,6,"1",781,"E","180","D"
"20154","03293901",29,7,"1",60,"E","190","D"
"20154","03295691",60,0,"1",.,"H",,"A"
"20154","03295691",60,1,"1",34,"E","120","D"
"20154","03295691",60,2,"1",6,"E","140","D"
"20154","03295691",60,3,"1",288,"E","150","D"
"20154","03295691",60,4,"1",45,"E","160","D"
"20154","03295691",60,5,"1",22,"E","170","D"
"20154","03295691",60,6,"1",469,"E","180","D"
"20154","03295691",60,7,"1",36,"E","190","D"
"20154","03296262",15,0,"1",.,"H",,"A"
"20154","03296262",15,1,"1",98,"E","100","D"
"20154","03296262",15,2,"1",35,"E","110","D"
"20154","03296262",15,3,"1",37,"E","120","D"
"20154","03296262",15,4,"1",195,"E","130","D"
"20154","03296262",15,5,"1",9,"E","140","D"
"20154","03296262",15,6,"1",386,"E","150","D"
"20154","03296262",15,7,"1",128,"E","160","D"
"20154","03296262",15,8,"1",59,"E","170","D"
"20154","03296262",15,9,"1",12,"E","180","D"
"20154","03296262",15,10,"1",41,"E","190","D"
"20154","03298261",36,0,"1",.,"H",,"A"
"20154","03298261",36,1,"1",53,"E","120","D"
"20154","03298261",36,2,"1",11,"E","140","D"
"20154","03298261",36,3,"1",418,"E","150","D"
"20154","03298261",36,4,"1",204,"E","160","D"
"20154","03298261",36,5,"1",35,"E","170","D"
"20154","03298261",36,6,"1",54,"E","180","D"
"20154","03298261",36,7,"1",25,"E","190","D"
"20154","03299571",21,0,"1",.,"H",,"A"
"20154","03299571",21,1,"1",20,"E","100","D"
"20154","03299571",21,2,"1",12,"E","110","D"
"20154","03299571",21,3,"1",11,"E","120","D"
"20154","03299571",21,4,"1",2,"E","140","D"
"20154","03299571",21,5,"1",95,"E","150","D"
"20154","03299571",21,6,"1",11,"E","160","D"
"20154","03299571",21,7,"1",5,"E","170","D"
"20154","03299571",21,8,"1",136,"E","180","D"
"20154","03299571",21,9,"1",8,"E","190","D"
"20154","03300071",44,0,"1",.,"H",,"A"
"20154","03300071",44,1,"1",105,"E","100","D"
"20154","03300071",44,2,"1",30,"E","110","D"
"20154","03300071",44,3,"1",46,"E","120","D"
"20154","03300071",44,4,"1",191,"E","130","D"
"20154","03300071",44,5,"1",8,"E","140","D"
"20154","03300071",44,6,"1",278,"E","150","D"
"20154","03300071",44,7,"1",25,"E","160","D"
"20154","03300071",44,8,"1",30,"E","170","D"
"20154","03300071",44,9,"1",52,"E","180","D"
"20154","03300071",44,10,"1",35,"E","190","D"
"20154","03301643",40,0,"1",.,"H",,"A"
"20154","03301643",40,1,"1",40,"E","120","D"
"20154","03301643",40,2,"1",8,"E","140","D"
"20154","03301643",40,3,"1",346,"E","150","D"
"20154","03301643",40,4,"1",54,"E","160","D"
"20154","03301643",40,5,"1",26,"E","170","D"
"20154","03301643",40,6,"1",563,"E","180","D"
"20154","03301643",40,7,"1",43,"E","190","D"
"20154","03301861",18,0,"1",.,"H",,"A"
"20154","03301861",18,1,"1",33,"E","120","D"
"20154","03301861",18,2,"1",4,"E","140","D"
"20154","03301861",18,3,"1",235,"E","150","D"
"20154","03301861",18,4,"1",115,"E","160","D"
"20154","03301861",18,5,"1",19,"E","170","D"
"20154","03301861",18,6,"1",30,"E","180","D"
"20154","03301861",18,7,"1",14,"E","190","D"
"20154","03302421",66,0,"1",.,"H",,"A"
"20154","03302421",66,1,"1",7,"E","120","D"
"20154","03302421",66,2,"1",24,"E","130","D"
"20154","03302421",66,3,"1",40,"E","150","D"
"20154","03302421",66,4,"1",6,"E","160","D"
"20154","03302421",66,5,"1",3,"E","170","D"
"20154","03302421",66,6,"1",65,"E","180","D"
"20154","03302421",66,7,"1",5,"E","190","D"
"20161","03088894",39,0,"1",.,"H",,"A"
"20161","03088894",39,1,"1",150,"E","130","D"
"20161","03089134",67,0,"1",.,"H",,"A"
"20161","03089134",67,1,"1",950,"E","130","D"
"20161","03090724",37,0,"1",.,"H",,"A"
"20161","03090724",37,1,"1",16,"E","100","D"
"20161","03090724",37,2,"1",5,"E","110","D"
"20161","03090724",37,3,"1",16,"E","120","D"
"20161","03090724",37,4,"1",51,"E","130","D"
"20161","03090724",37,5,"1",4,"E","140","D"
"20161","03090724",37,6,"1",119,"E","150","D"
"20161","03090724",37,7,"1",24,"E","160","D"
"20161","03090724",37,8,"1",14,"E","170","D"
"20161","03090724",37,9,"1",1,"E","190","D"
"20161","03100274",19,0,"1",.,"H",,"A"
"20161","03100274",19,1,"1",63,"E","100","D"
"20161","03100274",19,2,"1",18,"E","110","D"
"20161","03100274",19,3,"1",119,"E","130","D"
"20161","03103734",55,0,"1",.,"H",,"A"
"20161","03103734",55,1,"1",81,"E","120","D"
"20161","03103734",55,2,"1",22,"E","140","D"
"20161","03103734",55,3,"1",854,"E","150","D"
"20161","03103734",55,4,"1",50,"E","160","D"
"20161","03103734",55,5,"1",39,"E","170","D"
"20161","03103734",55,6,"1",332,"E","180","D"
"20161","03103734",55,7,"1",122,"E","190","D"
"20161","03142414",44,0,"1",.,"H",,"A"
"20161","03142414",44,1,"1",140,"E","120","D"
"20161","03142414",44,2,"1",622,"E","130","D"
"20161","03142414",44,3,"1",33,"E","140","D"
"20161","03142414",44,4,"1",1254,"E","150","D"
"20161","03142414",44,5,"1",106,"E","160","D"
"20161","03142414",44,6,"1",75,"E","170","D"
"20161","03142414",44,7,"1",627,"E","180","D"
"20161","03142414",44,8,"1",143,"E","190","D"
"20161","03143164",29,0,"1",.,"H",,"A"
"20161","03143164",29,1,"1",166,"E","100","D"
"20161","03143164",29,2,"1",45,"E","110","D"
"20161","03143164",29,3,"1",58,"E","120","D"
"20161","03143164",29,4,"1",338,"E","130","D"
"20161","03143164",29,5,"1",13,"E","140","D"
"20161","03143164",29,6,"1",535,"E","150","D"
"20161","03143164",29,7,"1",31,"E","160","D"
"20161","03143164",29,8,"1",24,"E","170","D"
"20161","03143164",29,9,"1",209,"E","180","D"
"20161","03143164",29,10,"1",77,"E","190","D"
"20161","03143164",29,11,"1",84,"E","200","D"
"20161","03143164",29,12,"1",119,"E","210","D"
"20161","03143164",29,13,"1",101,"E","220","D"
"20161","03146174",48,0,"1",.,"H",,"A"
"20161","03146174",48,1,"1",34,"E","100","D"
"20161","03146174",48,2,"1",10,"E","110","D"
"20161","03146174",48,3,"1",14,"E","120","D"
"20161","03146174",48,4,"1",60,"E","130","D"
"20161","03146174",48,5,"1",2,"E","140","D"
"20161","03146174",48,6,"1",120,"E","150","D"
"20161","03146174",48,7,"1",10,"E","160","D"
"20161","03146174",48,8,"1",28,"E","170","D"
"20161","03146174",48,9,"1",5,"E","180","D"
"20161","03146174",48,10,"1",17,"E","190","D"
"20161","03150714",38,0,"1",.,"H",,"A"
"20161","03150714",38,1,"1",162,"E","100","D"
"20161","03150714",38,2,"1",71,"E","110","D"
"20161","03150714",38,3,"1",367,"E","130","D"
"20161","03163774",24,0,"1",.,"H",,"A"
"20161","03163774",24,1,"1",3,"E","100","D"
"20161","03163774",24,2,"1",1,"E","110","D"
"20161","03163774",24,3,"1",6,"E","120","D"
"20161","03163774",24,4,"1",7,"E","130","D"
"20161","03163774",24,5,"1",14,"E","150","D"
"20161","03163774",24,6,"1",1,"E","160","D"
"20161","03163774",24,7,"1",7,"E","180","D"
"20161","03163774",24,8,"1",1,"E","190","D"
"20161","03164434",50,0,"1",.,"H",,"A"
"20161","03164434",50,1,"1",29,"E","120","D"
"20161","03164434",50,2,"1",6,"E","140","D"
"20161","03164434",50,3,"1",260,"E","150","D"
"20161","03164434",50,4,"1",15,"E","160","D"
"20161","03164434",50,5,"1",12,"E","170","D"
"20161","03164434",50,6,"1",101,"E","180","D"
"20161","03164434",50,7,"1",37,"E","190","D"
"20161","03166694",34,0,"1",.,"H",,"A"
"20161","03166694",34,1,"1",59,"G","100","D"
"20161","03166694",34,2,"1",15,"G","110","D"
"20161","03166694",34,3,"1",17,"G","120","D"
"20161","03166694",34,4,"1",113,"G","130","D"
"20161","03166694",34,5,"1",4,"G","140","D"
"20161","03166694",34,6,"1",179,"G","150","D"
"20161","03166694",34,7,"1",10,"G","160","D"
"20161","03166694",34,8,"1",8,"G","170","D"
"20161","03166694",34,9,"1",70,"G","180","D"
"20161","03166694",34,10,"1",25,"G","190","D"
"20161","03185003",37,0,"1",.,"H",,"A"
"20161","03185003",37,1,"1",105,"E","120","D"
"20161","03185003",37,2,"1",655,"E","130","D"
"20161","03185003",37,3,"1",26,"E","140","D"
"20161","03185003",37,4,"1",1036,"E","150","D"
"20161","03185003",37,5,"1",61,"E","160","D"
"20161","03185003",37,6,"1",48,"E","170","D"
"20161","03185003",37,7,"1",405,"E","180","D"
"20161","03185003",37,8,"1",149,"E","190","D"
"20161","03185003",37,9,"1",163,"E","200","D"
"20161","03185003",37,10,"1",231,"E","210","D"
"20161","03185003",37,11,"1",196,"E","220","D"
"20161","03185704",47,0,"1",.,"H",,"A"
"20161","03185704",47,1,"1",50,"E","120","D"
"20161","03185704",47,2,"1",9,"E","140","D"
"20161","03185704",47,3,"1",392,"E","150","D"
"20161","03185704",47,4,"1",34,"E","160","D"
"20161","03185704",47,5,"1",93,"E","170","D"
"20161","03185704",47,6,"1",17,"E","180","D"
"20161","03185704",47,7,"1",55,"E","190","D"
"20161","03186923",26,0,"1",.,"H",,"A"
"20161","03186923",26,1,"1",15,"E","120","D"
"20161","03186923",26,2,"1",2,"E","140","D"
"20161","03186923",26,3,"1",105,"E","150","D"
"20161","03186923",26,4,"1",8,"E","160","D"
"20161","03186923",26,5,"1",6,"E","170","D"
"20161","03186923",26,6,"1",52,"E","180","D"
"20161","03186923",26,7,"1",12,"E","190","D"
"20161","03189033",60,0,"1",.,"H",,"A"
"20161","03189033",60,1,"1",50,"E","120","D"
"20161","03189033",60,2,"1",230,"E","130","D"
"20161","03189033",60,3,"1",12,"E","140","D"
"20161","03189033",60,4,"1",470,"E","150","D"
"20161","03189033",60,5,"1",39,"E","160","D"
"20161","03189033",60,6,"1",28,"E","170","D"
"20161","03189033",60,7,"1",232,"E","180","D"
"20161","03189033",60,8,"1",53,"E","190","D"
"20161","03189033",60,9,"1",66,"E","200","D"
"20161","03189033",60,10,"1",97,"E","210","D"
"20161","03189033",60,11,"1",123,"E","220","D"
"20161","03190603",58,0,"1",.,"H",,"A"
"20161","03190603",58,1,"1",92,"E","100","D"
"20161","03190603",58,2,"1",25,"E","110","D"
"20161","03190603",58,3,"1",28,"E","120","D"
"20161","03190603",58,4,"1",187,"E","130","D"
"20161","03190603",58,5,"1",15,"E","140","D"
"20161","03190603",58,6,"1",297,"E","150","D"
"20161","03190603",58,7,"1",17,"E","160","D"
"20161","03190603",58,8,"1",13,"E","170","D"
"20161","03190603",58,9,"1",116,"E","180","D"
"20161","03190603",58,10,"1",42,"E","190","D"
"20161","03190603",58,11,"1",46,"E","200","D"
"20161","03190603",58,12,"1",66,"E","210","D"
"20161","03190603",58,13,"1",56,"E","220","D"
"20161","03192293",38,0,"1",.,"H",,"A"
"20161","03192293",38,1,"1",2178,"E","100","D"
"20161","03192293",38,2,"1",596,"E","110","D"
"20161","03192293",38,3,"1",4025,"U","130","D"
"20161","03194043",32,0,"1",.,"H",,"A"
"20161","03194043",32,1,"1",48,"E","100","D"
"20161","03194043",32,2,"1",22,"E","110","D"
"20161","03194043",32,3,"1",24,"E","120","D"
"20161","03194043",32,4,"1",101,"E","130","D"
"20161","03194043",32,5,"1",4,"E","140","D"
"20161","03194043",32,6,"1",200,"E","150","D"
"20161","03194043",32,7,"1",17,"E","160","D"
"20161","03194043",32,8,"1",47,"E","170","D"
"20161","03194043",32,9,"1",9,"E","180","D"
"20161","03194043",32,10,"1",28,"E","190","D"
"20161","03194103",50,0,"1",.,"H",,"A"
"20161","03194103",50,1,"1",9,"E","120","D"
"20161","03194103",50,2,"1",2,"E","140","D"
"20161","03194103",50,3,"1",87,"E","150","D"
"20161","03194103",50,4,"1",7,"E","160","D"
"20161","03194103",50,5,"1",5,"E","170","D"
"20161","03194103",50,6,"1",43,"E","180","D"
"20161","03194103",50,7,"1",10,"E","190","D"
"20161","03194103",50,8,"1",16,"E","200","D"
"20161","03194103",50,9,"1",18,"E","210","D"
"20161","03194103",50,10,"1",23,"E","220","D"
"20161","03206803",42,0,"1",.,"H",,"A"
"20161","03206803",42,1,"1",22,"E","120","D"
"20161","03206803",42,2,"1",5,"E","140","D"
"20161","03206803",42,3,"1",198,"E","150","D"
"20161","03206803",42,4,"1",11,"E","160","D"
"20161","03206803",42,5,"1",9,"E","170","D"
"20161","03206803",42,6,"1",77,"E","180","D"
"20161","03206803",42,7,"1",28,"E","190","D"
"20161","03207123",26,0,"1",.,"H",,"A"
"20161","03207123",26,1,"1",57,"E","100","D"
"20161","03207123",26,2,"1",25,"E","110","D"
"20161","03207123",26,3,"1",35,"E","120","D"
"20161","03207123",26,4,"1",7,"E","140","D"
"20161","03207123",26,5,"1",267,"E","150","D"
"20161","03207123",26,6,"1",19,"E","160","D"
"20161","03207123",26,7,"1",57,"E","170","D"
"20161","03207123",26,8,"1",33,"E","190","D"
"20161","03207803",21,0,"1",.,"H",,"A"
"20161","03207803",21,1,"1",43,"E","120","D"
"20161","03207803",21,2,"1",9,"E","140","D"
"20161","03207803",21,3,"1",369,"E","150","D"
"20161","03207803",21,4,"1",31,"E","160","D"
"20161","03207803",21,5,"1",22,"E","170","D"
"20161","03207803",21,6,"1",184,"E","180","D"
"20161","03207803",21,7,"1",42,"E","190","D"
"20161","03208713",49,0,"1",.,"H",,"A"
"20161","03208713",49,1,"1",101,"E","100","D"
"20161","03208713",49,2,"1",27,"E","110","D"
"20161","03208713",49,3,"1",35,"E","120","D"
"20161","03208713",49,4,"1",8,"E","140","D"
"20161","03208713",49,5,"1",325,"E","150","D"
"20161","03208713",49,6,"1",19,"E","160","D"
"20161","03208713",49,7,"1",15,"E","170","D"
"20161","03208713",49,8,"1",127,"E","180","D"
"20161","03208713",49,9,"1",46,"E","190","D"
"20161","03209713",57,0,"1",.,"H",,"A"
"20161","03209713",57,1,"1",368,"E","100","D"
"20161","03209713",57,2,"1",163,"E","110","D"
"20161","03209713",57,3,"1",232,"E","120","D"
"20161","03209713",57,4,"1",840,"E","130","D"
"20161","03209713",57,5,"1",46,"E","140","D"
"20161","03209713",57,6,"1",1726,"E","150","D"
"20161","03209713",57,7,"1",127,"E","160","D"
"20161","03209713",57,8,"1",351,"E","170","D"
"20161","03209713",57,9,"1",213,"E","190","D"
"20161","03209713",57,10,"1",255,"E","200","D"
"20161","03209713",57,11,"1",393,"E","210","D"
"20161","03209713",57,12,"1",286,"E","220","D"
"20161","03209983",46,0,"1",.,"H",,"A"
"20161","03209983",46,1,"1",71,"E","120","D"
"20161","03209983",46,2,"1",17,"E","140","D"
"20161","03209983",46,3,"1",539,"E","150","D"
"20161","03209983",46,4,"1",39,"E","160","D"
"20161","03209983",46,5,"1",110,"E","170","D"
"20161","03209983",46,6,"1",66,"E","190","D"
"20161","03212583",48,0,"1",.,"H",,"A"
"20161","03212583",48,1,"1",7,"E","120","D"
"20161","03212583",48,2,"1",29,"E","150","D"
"20161","03212583",48,3,"1",2,"E","160","D"
"20161","03212583",48,4,"1",1,"E","170","D"
"20161","03212583",48,5,"1",14,"E","180","D"
"20161","03212583",48,6,"1",3,"E","190","D"
"20161","03213883",30,0,"1",.,"H",,"A"
"20161","03213883",30,1,"1",2229,"E","100","D"
"20161","03213883",30,2,"1",610,"E","110","D"
"20161","03213883",30,3,"1",687,"E","120","D"
"20161","03213883",30,4,"1",4025,"U","130","D"
"20161","03213883",30,5,"1",185,"E","140","D"
"20161","03213883",30,6,"1",7166,"E","150","D"
"20161","03213883",30,7,"1",425,"E","160","D"
"20161","03213883",30,8,"1",333,"E","170","D"
"20161","03213883",30,9,"1",2800,"E","180","D"
"20161","03213883",30,10,"1",1031,"E","190","D"
"20161","03216113",62,0,"1",.,"H",,"A"
"20161","03216113",62,1,"1",100,"E","100","D"
"20161","03216113",62,2,"1",25,"E","110","D"
"20161","03216113",62,3,"1",28,"E","120","D"
"20161","03216113",62,4,"1",187,"E","130","D"
"20161","03216113",62,5,"1",7,"E","140","D"
"20161","03216113",62,6,"1",297,"E","150","D"
"20161","03216113",62,7,"1",17,"E","160","D"
"20161","03216113",62,8,"1",13,"E","170","D"
"20161","03216113",62,9,"1",116,"E","180","D"
"20161","03216113",62,10,"1",42,"E","190","D"
"20161","03216113",62,11,"1",46,"E","200","D"
"20161","03216113",62,12,"1",66,"E","210","D"
"20161","03216113",62,13,"1",56,"E","220","D"
"20161","03231603",29,0,"1",.,"H",,"A"
"20161","03231603",29,1,"1",188,"E","100","D"
"20161","03231603",29,2,"1",40,"E","110","D"
"20161","03231603",29,3,"1",55,"E","120","D"
"20161","03231603",29,4,"1",291,"E","130","D"
"20161","03231603",29,5,"1",13,"E","140","D"
"20161","03231603",29,6,"1",491,"E","150","D"
"20161","03231603",29,7,"1",68,"E","160","D"
"20161","03231603",29,8,"1",23,"E","170","D"
"20161","03231603",29,9,"1",87,"E","190","D"
"20161","03231603",29,10,"1",93,"E","200","D"
"20161","03231603",29,11,"1",88,"E","210","D"
"20161","03231603",29,12,"1",63,"E","220","D"
"20161","03235513",27,0,"1",.,"H",,"A"
"20161","03235513",27,1,"1",12,"E","120","D"
"20161","03235513",27,2,"1",2,"E","140","D"
"20161","03235513",27,3,"1",75,"E","150","D"
"20161","03235513",27,4,"1",6,"E","160","D"
"20161","03235513",27,5,"1",30,"E","170","D"
"20161","03235513",27,6,"1",267,"E","180","D"
"20161","03235513",27,7,"1",8,"E","190","D"
"20161","03235593",30,0,"1",.,"H",,"A"
"20161","03235593",30,1,"1",29,"E","120","D"
"20161","03235593",30,2,"1",7,"E","140","D"
"20161","03235593",30,3,"1",268,"E","150","D"
"20161","03235593",30,4,"1",37,"E","160","D"
"20161","03235593",30,5,"1",12,"E","170","D"
"20161","03235593",30,6,"1",47,"E","190","D"
"20161","03236363",18,0,"1",.,"H",,"A"
"20161","03236363",18,1,"1",184,"E","100","D"
"20161","03236363",18,2,"1",41,"E","110","D"
"20161","03236363",18,3,"1",56,"E","120","D"
"20161","03236363",18,4,"1",298,"E","130","D"
"20161","03236363",18,5,"1",14,"E","140","D"
"20161","03236363",18,6,"1",503,"E","150","D"
"20161","03236363",18,7,"1",70,"E","160","D"
"20161","03236363",18,8,"1",24,"E","170","D"
"20161","03236363",18,9,"1",89,"E","190","D"
"20161","03236363",18,10,"1",101,"E","200","D"
"20161","03236363",18,11,"1",90,"E","210","D"
"20161","03236363",18,12,"1",65,"E","220","D"
"20161","03250242",40,0,"1",.,"H",,"A"
"20161","03250242",40,1,"1",14,"E","120","D"
"20161","03250242",40,2,"1",2,"E","140","D"
"20161","03250242",40,3,"1",113,"E","150","D"
"20161","03250242",40,4,"1",6,"E","160","D"
"20161","03250242",40,5,"1",5,"E","170","D"
"20161","03250242",40,6,"1",44,"E","180","D"
"20161","03250242",40,7,"1",16,"E","190","D"
"20161","03256242",39,0,"1",.,"H",,"A"
"20161","03256242",39,1,"1",173,"E","100","D"
"20161","03256242",39,2,"1",45,"E","110","D"
"20161","03256242",39,3,"1",51,"E","120","D"
"20161","03256242",39,4,"1",338,"E","130","D"
"20161","03256242",39,5,"1",13,"E","140","D"
"20161","03256242",39,6,"1",535,"E","150","D"
"20161","03256242",39,7,"1",31,"E","160","D"
"20161","03256242",39,8,"1",24,"E","170","D"
"20161","03256242",39,9,"1",209,"E","180","D"
"20161","03256242",39,10,"1",77,"E","190","D"
"20161","03256242",39,11,"1",84,"E","200","D"
"20161","03256242",39,12,"1",119,"E","210","D"
"20161","03256242",39,13,"1",101,"E","220","D"
"20161","03259242",47,0,"1",.,"H",,"A"
"20161","03259242",47,1,"1",55,"E","100","D"
"20161","03259242",47,2,"1",15,"E","110","D"
"20161","03259242",47,3,"1",17,"E","120","D"
"20161","03259242",47,4,"1",113,"E","130","D"
"20161","03259242",47,5,"1",4,"E","140","D"
"20161","03259242",47,6,"1",179,"E","150","D"
"20161","03259242",47,7,"1",10,"E","160","D"
"20161","03259242",47,8,"1",8,"E","170","D"
"20161","03259242",47,9,"1",70,"E","180","D"
"20161","03259242",47,10,"1",29,"E","190","D"
"20161","03274012",52,0,"1",.,"H",,"A"
"20161","03274012",52,1,"1",32,"E","120","D"
"20161","03274012",52,2,"1",7,"E","140","D"
"20161","03274012",52,3,"1",265,"E","150","D"
"20161","03274012",52,4,"1",37,"E","160","D"
"20161","03274012",52,5,"1",12,"E","170","D"
"20161","03274012",52,6,"1",47,"E","190","D"
"20161","03274822",66,0,"1",.,"H",,"A"
"20161","03274822",66,1,"1",47,"E","120","D"
"20161","03274822",66,2,"1",198,"E","130","D"
"20161","03274822",66,3,"1",13,"E","140","D"
"20161","03274822",66,4,"1",393,"E","150","D"
"20161","03274822",66,5,"1",34,"E","160","D"
"20161","03274822",66,6,"1",93,"E","170","D"
"20161","03274822",66,7,"1",17,"E","180","D"
"20161","03274822",66,8,"1",55,"E","190","D"
"20161","03278752",35,0,"1",.,"H",,"A"
"20161","03278752",35,1,"1",26,"E","120","D"
"20161","03278752",35,2,"1",5,"E","140","D"
"20161","03278752",35,3,"1",211,"E","150","D"
"20161","03278752",35,4,"1",17,"E","160","D"
"20161","03278752",35,5,"1",12,"E","170","D"
"20161","03278752",35,6,"1",105,"E","180","D"
"20161","03278752",35,7,"1",24,"E","190","D"
"20161","03280482",64,0,"1",.,"H",,"A"
"20161","03280482",64,1,"1",19,"E","120","D"
"20161","03280482",64,2,"1",5,"E","140","D"
"20161","03280482",64,3,"1",201,"E","150","D"
"20161","03280482",64,4,"1",11,"E","160","D"
"20161","03280482",64,5,"1",9,"E","170","D"
"20161","03280482",64,6,"1",77,"E","180","D"
"20161","03280482",64,7,"1",28,"E","190","D"
"20161","03280852",19,0,"1",.,"H",,"A"
"20161","03280852",19,1,"1",33,"E","100","D"
"20161","03280852",19,2,"1",9,"E","110","D"
"20161","03280852",19,3,"1",14,"E","120","D"
"20161","03280852",19,4,"1",67,"E","130","D"
"20161","03280852",19,5,"1",2,"E","140","D"
"20161","03280852",19,6,"1",107,"E","150","D"
"20161","03280852",19,7,"1",6,"E","160","D"
"20161","03280852",19,8,"1",5,"E","170","D"
"20161","03280852",19,9,"1",42,"E","180","D"
"20161","03280852",19,10,"1",15,"E","190","D"
"20161","03280862",33,0,"1",.,"H",,"A"
"20161","03280862",33,1,"1",63,"E","100","D"
"20161","03280862",33,2,"1",18,"E","110","D"
"20161","03280862",33,3,"1",119,"E","130","D"
"20161","03280932",52,0,"1",.,"H",,"A"
"20161","03280932",52,1,"1",87,"E","120","D"
"20161","03280932",52,2,"1",27,"E","140","D"
"20161","03280932",52,3,"1",907,"E","150","D"
"20161","03280932",52,4,"1",53,"E","160","D"
"20161","03280932",52,5,"1",42,"E","170","D"
"20161","03280932",52,6,"1",354,"E","180","D"
"20161","03280932",52,7,"1",130,"E","190","D"
"20161","03281412",84,0,"1",.,"H",,"A"
"20161","03281412",84,1,"1",16,"E","120","D"
"20161","03281412",84,2,"1",4,"E","140","D"
"20161","03281412",84,3,"1",173,"E","150","D"
"20161","03281412",84,4,"1",10,"E","160","D"
"20161","03281412",84,5,"1",7,"E","170","D"
"20161","03281412",84,6,"1",66,"E","180","D"
"20161","03281412",84,7,"1",24,"E","190","D"
"20161","03292412",45,0,"1",.,"H",,"A"
"20161","03292412",45,1,"1",21,"E","120","D"
"20161","03292412",45,2,"1",5,"E","140","D"
"20161","03292412",45,3,"1",222,"E","150","D"
"20161","03292412",45,4,"1",13,"E","160","D"
"20161","03292412",45,5,"1",10,"E","170","D"
"20161","03292412",45,6,"1",87,"E","180","D"
"20161","03292412",45,7,"1",32,"E","190","D"
"20161","03292412",45,8,"1",35,"E","200","D"
"20161","03292412",45,9,"1",49,"E","210","D"
"20161","03292412",45,10,"1",46,"E","220","D"
"20161","03293802",39,0,"1",.,"H",,"A"
"20161","03293802",39,1,"1",20,"E","120","D"
"20161","03293802",39,2,"1",8,"E","140","D"
"20161","03293802",39,3,"1",191,"E","150","D"
"20161","03293802",39,4,"1",16,"E","160","D"
"20161","03293802",39,5,"1",11,"E","170","D"
"20161","03293802",39,6,"1",95,"E","180","D"
"20161","03293802",39,7,"1",21,"E","190","D"
"20161","03295732",39,0,"1",.,"H",,"A"
"20161","03295732",39,1,"1",43,"E","120","D"
"20161","03295732",39,2,"1",8,"E","140","D"
"20161","03295732",39,3,"1",307,"E","150","D"
"20161","03295732",39,4,"1",22,"E","160","D"
"20161","03295732",39,5,"1",62,"E","170","D"
"20161","03295732",39,6,"1",38,"E","190","D"
"20161","03297642",90,0,"1",.,"H",,"A"
"20161","03297642",90,1,"1",37,"E","100","D"
"20161","03297642",90,2,"1",15,"E","110","D"
"20161","03297642",90,3,"1",15,"E","120","D"
"20161","03297642",90,4,"1",3,"E","140","D"
"20161","03297642",90,5,"1",143,"E","150","D"
"20161","03297642",90,6,"1",12,"E","160","D"
"20161","03297642",90,7,"1",8,"E","170","D"
"20161","03297642",90,8,"1",71,"E","180","D"
"20161","03297642",90,9,"1",16,"E","190","D"
"20161","03300072",65,0,"1",.,"H",,"A"
"20161","03300072",65,1,"1",126,"E","100","D"
"20161","03300072",65,2,"1",36,"E","110","D"
"20161","03300072",65,3,"1",238,"E","130","D"
"20161","03324451",63,0,"1",.,"H",,"A"
"20161","03324451",63,1,"1",68,"E","130","D"
"20161","03325531",57,0,"1",.,"H",,"A"
"20161","03325531",57,1,"1",4,"E","200","D"
"20161","03325531",57,2,"1",7,"E","210","D"
"20161","03325531",57,3,"1",4,"E","220","D"
"20161","03327661",43,0,"1",.,"H",,"A"
"20161","03327661",43,1,"1",34,"E","120","D"
"20161","03327661",43,2,"1",7,"E","140","D"
"20161","03327661",43,3,"1",290,"E","150","D"
"20161","03327661",43,4,"1",24,"E","160","D"
"20161","03327661",43,5,"1",17,"E","170","D"
"20161","03327661",43,6,"1",145,"E","180","D"
"20161","03327661",43,7,"1",33,"E","190","D"
"20161","03330323",55,0,"1",.,"H",,"A"
"20161","03330323",55,1,"1",11,"E","120","D"
"20161","03330323",55,2,"1",2,"E","140","D"
"20161","03330323",55,3,"1",82,"E","150","D"
"20161","03330323",55,4,"1",4,"E","160","D"
"20161","03330323",55,5,"1",3,"E","170","D"
"20161","03330323",55,6,"1",32,"E","180","D"
"20161","03330323",55,7,"1",11,"E","190","D"
"20161","03331311",21,0,"1",.,"H",,"A"
"20161","03331311",21,1,"1",77,"E","100","D"
"20161","03331311",21,2,"1",19,"E","110","D"
"20161","03331311",21,3,"1",22,"E","120","D"
"20161","03331311",21,4,"1",5,"E","140","D"
