"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMYUPD","NUMYUPD_","TOTYUPDX","TOTY_PDX","TOTYUPDY","TOTY_PDY"
"20151","02792815",55,0,"1",1,"D",.,"H",,"A"
"20151","02792815",55,1,"1",.,"A",3,"E","200","D"
"20151","02794445",39,0,"1",1,"D",.,"H",,"A"
"20151","02794445",39,1,"1",.,"A",4,"E","200","D"
"20151","02794445",39,2,"1",.,"A",11,"E","220","D"
"20151","02795335",13,0,"1",1,"D",.,"H",,"A"
"20151","02795335",13,1,"1",.,"A",373,"E","100","D"
"20151","02795335",13,2,"1",.,"A",22,"E","110","D"
"20151","02795335",13,3,"1",.,"A",46,"E","120","D"
"20151","02795335",13,4,"1",.,"A",169,"E","130","D"
"20151","02795335",13,5,"1",.,"A",17,"E","140","D"
"20151","02795335",13,6,"1",.,"A",769,"E","150","D"
"20151","02795335",13,7,"1",.,"A",56,"E","160","D"
"20151","02795335",13,8,"1",.,"A",48,"E","190","D"
"20151","02796925",43,0,"1",1,"D",.,"H",,"A"
"20151","02796925",43,1,"1",.,"A",122,"E","100","D"
"20151","02796925",43,2,"1",.,"A",36,"E","110","D"
"20151","02796925",43,3,"1",.,"A",52,"E","120","D"
"20151","02796925",43,4,"1",.,"A",655,"E","130","D"
"20151","02796925",43,5,"1",.,"A",5,"E","140","D"
"20151","02796925",43,6,"1",.,"A",545,"E","150","D"
"20151","02796925",43,7,"1",.,"A",373,"E","160","D"
"20151","02796925",43,8,"1",.,"A",6,"E","170","D"
"20151","02796925",43,9,"1",.,"A",56,"E","190","D"
"20151","02797675",34,0,"1",1,"D",.,"H",,"A"
"20151","02797675",34,1,"1",.,"A",256,"E","100","D"
"20151","02797675",34,2,"1",.,"A",76,"E","110","D"
"20151","02797675",34,3,"1",.,"A",110,"E","120","D"
"20151","02797675",34,4,"1",.,"A",11,"E","140","D"
"20151","02797675",34,5,"1",.,"A",1133,"E","150","D"
"20151","02797675",34,6,"1",.,"A",781,"E","160","D"
"20151","02797675",34,7,"1",.,"A",14,"E","170","D"
"20151","02797675",34,8,"1",.,"A",119,"E","190","D"
"20151","02798695",42,0,"1",1,"D",.,"H",,"A"
"20151","02798695",42,1,"1",.,"A",101,"E","100","D"
"20151","02798695",42,2,"1",.,"A",39,"E","110","D"
"20151","02798695",42,3,"1",.,"A",41,"E","120","D"
"20151","02798695",42,4,"1",.,"A",426,"E","150","D"
"20151","02798695",42,5,"1",.,"A",106,"E","170","D"
"20151","02798695",42,6,"1",.,"A",10,"E","190","D"
"20151","02798695",42,7,"1",.,"A",37,"E","200","D"
"20151","02798695",42,8,"1",.,"A",161,"E","210","D"
"20151","02798695",42,9,"1",.,"A",197,"E","220","D"
"20151","02798805",43,0,"1",2,"D",.,"H",,"A"
"20151","02798805",43,1,"1",.,"A",60,"E","100","D"
"20151","02798805",43,2,"1",.,"A",15,"E","110","D"
"20151","02798805",43,3,"1",.,"A",32,"E","120","D"
"20151","02798805",43,4,"1",.,"A",7,"E","140","D"
"20151","02798805",43,5,"1",.,"A",192,"E","150","D"
"20151","02798805",43,6,"1",.,"A",175,"E","160","D"
"20151","02798805",43,7,"1",.,"A",19,"E","190","D"
"20151","02799975",18,0,"1",11,"D",.,"H",,"A"
"20151","02799975",18,1,"1",.,"A",22,"E","120","D"
"20151","02799975",18,2,"1",.,"A",200,"E","150","D"
"20151","02799975",18,3,"1",.,"A",49,"E","170","D"
"20151","02799975",18,4,"1",.,"A",4,"E","190","D"
"20151","02806855",39,0,"1",1,"D",.,"H",,"A"
"20151","02806855",39,1,"1",.,"A",154,"E","100","D"
"20151","02806855",39,2,"1",.,"A",46,"E","110","D"
"20151","02808185",32,0,"1",1,"D",.,"H",,"A"
"20151","02808185",32,1,"1",.,"A",33,"E","100","D"
"20151","02808185",32,2,"1",.,"A",9,"E","110","D"
"20151","02808185",32,3,"1",.,"A",19,"E","120","D"
"20151","02808185",32,4,"1",.,"A",177,"E","130","D"
"20151","02808185",32,5,"1",.,"A",1,"E","140","D"
"20151","02808185",32,6,"1",.,"A",145,"E","150","D"
"20151","02808185",32,7,"1",.,"A",100,"E","160","D"
"20151","02808185",32,8,"1",.,"A",1,"E","170","D"
"20151","02808185",32,9,"1",.,"A",15,"E","190","D"
"20151","02808585",23,0,"1",1,"D",.,"H",,"A"
"20151","02808585",23,1,"1",.,"A",137,"E","100","D"
"20151","02808585",23,2,"1",.,"A",39,"E","110","D"
"20151","02808585",23,3,"1",.,"A",56,"E","120","D"
"20151","02808585",23,4,"1",.,"A",709,"E","130","D"
"20151","02808585",23,5,"1",.,"A",5,"E","140","D"
"20151","02808585",23,6,"1",.,"A",583,"E","150","D"
"20151","02808585",23,7,"1",.,"A",403,"E","160","D"
"20151","02808585",23,8,"1",.,"A",7,"E","170","D"
"20151","02808585",23,9,"1",.,"A",61,"E","190","D"
"20151","02809085",52,0,"1",1,"D",.,"H",,"A"
"20151","02809085",52,1,"1",.,"A",60,"E","100","D"
"20151","02809085",52,2,"1",.,"A",18,"E","110","D"
"20151","02809085",52,3,"1",.,"A",25,"E","120","D"
"20151","02809085",52,4,"1",.,"A",323,"E","130","D"
"20151","02809085",52,5,"1",.,"A",2,"E","140","D"
"20151","02809085",52,6,"1",.,"A",266,"E","150","D"
"20151","02809085",52,7,"1",.,"A",184,"E","160","D"
"20151","02809085",52,8,"1",.,"A",3,"E","170","D"
"20151","02809085",52,9,"1",.,"A",33,"E","190","D"
"20151","02809085",52,10,"1",.,"A",20,"E","200","D"
"20151","02809085",52,11,"1",.,"A",66,"E","220","D"
"20151","02809175",33,0,"1",1,"D",.,"H",,"A"
"20151","02809175",33,1,"1",.,"A",9,"E","120","D"
"20151","02809175",33,2,"1",.,"A",3,"E","140","D"
"20151","02809175",33,3,"1",.,"A",178,"E","150","D"
"20151","02809175",33,4,"1",.,"A",12,"E","160","D"
"20151","02809175",33,5,"1",.,"A",10,"E","190","D"
"20151","02810895",33,0,"1",1,"D",.,"H",,"A"
"20151","02810895",33,1,"1",.,"A",199,"E","100","D"
"20151","02810895",33,2,"1",.,"A",12,"E","110","D"
"20151","02810895",33,3,"1",.,"A",25,"E","120","D"
"20151","02810895",33,4,"1",.,"A",90,"E","130","D"
"20151","02810895",33,5,"1",.,"A",9,"E","140","D"
"20151","02810895",33,6,"1",.,"A",410,"E","150","D"
"20151","02810895",33,7,"1",.,"A",30,"E","160","D"
"20151","02810895",33,8,"1",.,"A",25,"E","190","D"
"20151","02812065",10,0,"1",1,"D",.,"H",,"A"
"20151","02812065",10,1,"1",.,"A",493,"E","100","D"
"20151","02812065",10,2,"1",.,"A",139,"E","110","D"
"20151","02812065",10,3,"1",.,"A",197,"E","120","D"
"20151","02812065",10,4,"1",.,"A",812,"E","130","D"
"20151","02812065",10,5,"1",.,"A",2359,"E","150","D"
"20151","02813215",24,0,"1",1,"D",.,"H",,"A"
"20151","02813215",24,1,"1",.,"A",79,"E","100","D"
"20151","02813215",24,2,"1",.,"A",18,"E","110","D"
"20151","02813215",24,3,"1",.,"A",40,"E","120","D"
"20151","02813215",24,4,"1",.,"A",76,"E","130","D"
"20151","02813215",24,5,"1",.,"A",8,"E","140","D"
"20151","02813215",24,6,"1",.,"A",236,"E","150","D"
"20151","02813215",24,7,"1",.,"A",219,"E","160","D"
"20151","02813215",24,8,"1",.,"A",24,"E","190","D"
"20151","02837645",18,0,"1",1,"D",.,"H",,"A"
"20151","02837645",18,1,"1",.,"A",15,"E","100","D"
"20151","02837645",18,2,"1",.,"A",3,"E","110","D"
"20151","02842844",23,0,"1",1,"D",.,"H",,"A"
"20151","02842844",23,1,"1",.,"A",260,"E","100","D"
"20151","02842844",23,2,"1",.,"A",56,"E","110","D"
"20151","02842844",23,3,"1",.,"A",83,"E","120","D"
"20151","02842844",23,4,"1",.,"A",265,"E","130","D"
"20151","02842844",23,5,"1",.,"A",23,"E","140","D"
"20151","02842844",23,6,"1",.,"A",265,"E","150","D"
"20151","02842844",23,7,"1",.,"A",23,"E","170","D"
"20151","02842844",23,8,"1",.,"A",40,"E","190","D"
"20151","02842844",23,9,"1",.,"A",216,"E","200","D"
"20151","02842844",23,10,"1",.,"A",69,"E","210","D"
"20151","02844674",36,0,"1",1,"D",.,"H",,"A"
"20151","02844674",36,1,"1",.,"A",308,"E","100","D"
"20151","02844674",36,2,"1",.,"A",92,"E","110","D"
"20151","02845034",42,0,"1",2,"D",.,"H",,"A"
"20151","02845034",42,1,"1",.,"A",29,"E","100","D"
"20151","02845034",42,2,"1",.,"A",1,"E","110","D"
"20151","02845104",55,0,"1",1,"D",.,"H",,"A"
"20151","02845104",55,1,"1",.,"A",16,"E","100","D"
"20151","02845104",55,2,"1",.,"A",1,"E","110","D"
"20151","02845104",55,3,"1",.,"A",5,"E","120","D"
"20151","02845104",55,4,"1",.,"A",34,"E","150","D"
"20151","02845104",55,5,"1",.,"A",2,"E","160","D"
"20151","02845104",55,6,"1",.,"A",2,"E","190","D"
"20151","02845794",6,0,"1",1,"D",.,"H",,"A"
"20151","02845794",6,1,"1",.,"A",11,"E","200","D"
"20151","02845794",6,2,"1",.,"A",40,"E","210","D"
"20151","02845794",6,3,"1",.,"A",49,"E","220","D"
"20151","02868944",31,0,"1",1,"D",.,"H",,"A"
"20151","02868944",31,1,"1",.,"A",111,"E","100","D"
"20151","02868944",31,2,"1",.,"A",32,"E","110","D"
"20151","02868944",31,3,"1",.,"A",36,"E","200","D"
"20151","02868944",31,4,"1",.,"A",121,"E","220","D"
"20151","02869784",43,0,"1",1,"D",.,"H",,"A"
"20151","02869784",43,1,"1",.,"A",77,"E","100","D"
"20151","02869784",43,2,"1",.,"A",23,"E","110","D"
"20151","02870094",67,0,"1",1,"D",.,"H",,"A"
"20151","02870094",67,1,"1",.,"A",66,"E","100","D"
"20151","02870094",67,2,"1",.,"A",25,"E","110","D"
"20151","02870094",67,3,"1",.,"A",28,"E","120","D"
"20151","02870094",67,4,"1",.,"A",354,"E","130","D"
"20151","02870094",67,5,"1",.,"A",2,"E","140","D"
"20151","02870094",67,6,"1",.,"A",291,"E","150","D"
"20151","02870094",67,7,"1",.,"A",201,"E","160","D"
"20151","02870094",67,8,"1",.,"A",3,"E","170","D"
"20151","02870094",67,9,"1",.,"A",30,"E","190","D"
"20151","02870364",55,0,"1",1,"D",.,"H",,"A"
"20151","02870364",55,1,"1",.,"A",500,"E","100","D"
"20151","02870364",55,2,"1",.,"A",30,"E","110","D"
"20151","02870364",55,3,"1",.,"A",56,"E","120","D"
"20151","02870364",55,4,"1",.,"A",22,"E","140","D"
"20151","02870364",55,5,"1",.,"A",1020,"E","150","D"
"20151","02870364",55,6,"1",.,"A",75,"E","160","D"
"20151","02870364",55,7,"1",.,"A",63,"E","190","D"
"20151","02870364",55,8,"1",.,"A",167,"E","200","D"
"20151","02870364",55,9,"1",.,"A",67,"E","210","D"
"20151","02873274",61,0,"1",1,"D",.,"H",,"A"
"20151","02873274",61,1,"1",.,"A",24,"E","200","D"
"20151","02873274",61,2,"1",.,"A",76,"E","220","D"
"20151","02875024",58,0,"1",6,"D",.,"H",,"A"
"20151","02875024",58,1,"1",.,"A",461,"E","100","D"
"20151","02875024",58,2,"1",.,"A",139,"E","110","D"
"20151","02877214",29,0,"1",1,"D",.,"H",,"A"
"20151","02877214",29,1,"1",.,"A",25,"E","100","D"
"20151","02877214",29,2,"1",.,"A",6,"E","110","D"
"20151","02877214",29,3,"1",.,"A",8,"E","200","D"
"20151","02877214",29,4,"1",.,"A",1,"E","210","D"
"20151","02878534",16,0,"1",1,"D",.,"H",,"A"
"20151","02878534",16,1,"1",.,"A",390,"E","100","D"
"20151","02878534",16,2,"1",.,"A",110,"E","110","D"
"20151","02922733",43,0,"1",1,"D",.,"H",,"A"
"20151","02922733",43,1,"1",.,"A",69,"E","100","D"
"20151","02922733",43,2,"1",.,"A",20,"E","110","D"
"20151","02922733",43,3,"1",.,"A",34,"E","120","D"
"20151","02922733",43,4,"1",.,"A",372,"E","130","D"
"20151","02922733",43,5,"1",.,"A",3,"E","140","D"
"20151","02922733",43,6,"1",.,"A",306,"E","150","D"
"20151","02922733",43,7,"1",.,"A",211,"E","160","D"
"20151","02922733",43,8,"1",.,"A",3,"E","170","D"
"20151","02922733",43,9,"1",.,"A",32,"E","190","D"
"20151","02924143",37,0,"1",1,"D",.,"H",,"A"
"20151","02924143",37,1,"1",.,"A",247,"E","100","D"
"20151","02924143",37,2,"1",.,"A",60,"E","110","D"
"20151","02924143",37,3,"1",.,"A",128,"E","120","D"
"20151","02924143",37,4,"1",.,"A",28,"E","140","D"
"20151","02924143",37,5,"1",.,"A",756,"E","150","D"
"20151","02924143",37,6,"1",.,"A",703,"E","160","D"
"20151","02924143",37,7,"1",.,"A",78,"E","190","D"
"20151","02924533",98,0,"1",1,"D",.,"H",,"A"
"20151","02924533",98,1,"1",.,"A",157,"E","100","D"
"20151","02924533",98,2,"1",.,"A",44,"E","110","D"
"20151","02924533",98,3,"1",.,"A",256,"E","130","D"
"20151","02924533",98,4,"1",.,"A",58,"E","200","D"
"20151","02924533",98,5,"1",.,"A",9,"E","210","D"
"20151","02927223",46,0,"1",1,"D",.,"H",,"A"
"20151","02927223",46,1,"1",.,"A",18,"E","120","D"
"20151","02927223",46,2,"1",.,"A",7,"E","140","D"
"20151","02927223",46,3,"1",.,"A",329,"E","150","D"
"20151","02927223",46,4,"1",.,"A",26,"E","160","D"
"20151","02927223",46,5,"1",.,"A",20,"E","190","D"
"20151","02930453",50,0,"1",2,"D",.,"H",,"A"
"20151","02930453",50,1,"1",.,"A",30,"E","100","D"
"20151","02930453",50,2,"1",.,"A",10,"E","110","D"
"20151","02930753",44,0,"1",1,"D",.,"H",,"A"
"20151","02930753",44,1,"1",.,"A",247,"E","100","D"
"20151","02930753",44,2,"1",.,"A",53,"E","110","D"
"20151","02931723",26,0,"1",1,"D",.,"H",,"A"
"20151","02931723",26,1,"1",.,"A",6,"E","100","D"
"20151","02931723",26,2,"1",.,"A",1,"E","110","D"
"20151","02931723",26,3,"1",.,"A",6,"E","120","D"
"20151","02931723",26,4,"1",.,"A",10,"E","130","D"
"20151","02931723",26,5,"1",.,"A",30,"E","150","D"
"20151","02931723",26,6,"1",.,"A",2,"E","200","D"
"20151","02931753",13,0,"1",1,"D",.,"H",,"A"
"20151","02931753",13,1,"1",.,"A",42,"E","100","D"
"20151","02931753",13,2,"1",.,"A",16,"E","110","D"
"20151","02931753",13,3,"1",.,"A",21,"E","120","D"
"20151","02931753",13,4,"1",.,"A",185,"E","150","D"
"20151","02931753",13,5,"1",.,"A",46,"E","170","D"
"20151","02931753",13,6,"1",.,"A",4,"E","190","D"
"20151","02931753",13,7,"1",.,"A",16,"E","200","D"
"20151","02931753",13,8,"1",.,"A",70,"E","210","D"
"20151","02931753",13,9,"1",.,"A",85,"E","220","D"
"20151","02932453",47,0,"1",1,"D",.,"H",,"A"
"20151","02932453",47,1,"1",.,"A",43,"E","100","D"
"20151","02932453",47,2,"1",.,"A",17,"E","110","D"
"20151","02932703",106,0,"1",1,"D",.,"H",,"A"
"20151","02932703",106,1,"1",.,"A",4,"E","200","D"
"20151","02932703",106,2,"1",.,"A",11,"E","220","D"
"20151","02933353",25,0,"1",1,"D",.,"H",,"A"
"20151","02933353",25,1,"1",.,"A",83,"E","100","D"
"20151","02933353",25,2,"1",.,"A",17,"E","110","D"
"20151","02933513",28,0,"1",1,"D",.,"H",,"A"
"20151","02933513",28,1,"1",.,"A",19,"E","120","D"
"20151","02933513",28,2,"1",.,"A",175,"E","130","D"
"20151","02933513",28,3,"1",.,"A",1,"E","140","D"
"20151","02933513",28,4,"1",.,"A",144,"E","150","D"
"20151","02933513",28,5,"1",.,"A",99,"E","160","D"
"20151","02933513",28,6,"1",.,"A",1,"E","170","D"
"20151","02933513",28,7,"1",.,"A",15,"E","190","D"
"20151","02933513",28,8,"1",.,"A",10,"E","200","D"
"20151","02933513",28,9,"1",.,"A",36,"E","220","D"
"20151","02946153",8,0,"1",1,"D",.,"H",,"A"
"20151","02946153",8,1,"1",.,"A",78,"E","100","D"
"20151","02946153",8,2,"1",.,"A",22,"E","110","D"
"20151","02946423",56,0,"1",1,"D",.,"H",,"A"
"20151","02946423",56,1,"1",.,"A",10,"E","120","D"
"20151","02946423",56,2,"1",.,"A",78,"E","150","D"
"20151","02946423",56,3,"1",.,"A",54,"E","160","D"
"20151","02946423",56,4,"1",.,"A",8,"E","190","D"
"20151","02947365",18,0,"1",1,"D",.,"H",,"A"
"20151","02947365",18,1,"1",.,"A",47,"E","100","D"
"20151","02947365",18,2,"1",.,"A",9,"E","110","D"
"20151","02947365",18,3,"1",.,"A",45,"E","130","D"
"20151","02947365",18,4,"1",.,"A",37,"E","200","D"
"20151","02947365",18,5,"1",.,"A",12,"E","210","D"
"20151","02948553",17,0,"1",1,"D",.,"H",,"A"
"20151","02948553",17,1,"1",.,"A",83,"E","100","D"
"20151","02948553",17,2,"1",.,"A",17,"E","110","D"
"20151","02948643",64,0,"1",2,"D",.,"H",,"A"
"20151","02948643",64,1,"1",.,"A",36,"E","100","D"
"20151","02948643",64,2,"1",.,"A",10,"E","110","D"
"20151","02948643",64,3,"1",.,"A",11,"E","200","D"
"20151","02948643",64,4,"1",.,"A",37,"E","220","D"
"20151","02950073",42,0,"1",1,"D",.,"H",,"A"
"20151","02950073",42,1,"1",.,"A",47,"E","200","D"
"20151","02950073",42,2,"1",.,"A",153,"E","220","D"
"20151","02950683",28,0,"1",1,"D",.,"H",,"A"
"20151","02950683",28,1,"1",.,"A",152,"E","120","D"
"20151","02950683",28,2,"1",.,"A",1848,"E","150","D"
"20151","02952425",66,0,"1",4,"D",.,"H",,"A"
"20151","02952425",66,1,"1",.,"A",56,"E","100","D"
"20151","02952425",66,2,"1",.,"A",16,"E","110","D"
"20151","02952425",66,3,"1",.,"A",24,"E","120","D"
"20151","02952425",66,4,"1",.,"A",2,"E","140","D"
"20151","02952425",66,5,"1",.,"A",252,"E","150","D"
"20151","02952425",66,6,"1",.,"A",171,"E","160","D"
"20151","02952425",66,7,"1",.,"A",3,"E","170","D"
"20151","02952425",66,8,"1",.,"A",26,"E","190","D"
"20151","02952703",35,0,"1",1,"D",.,"H",,"A"
"20151","02952703",35,1,"1",.,"A",40,"E","100","D"
"20151","02952703",35,2,"1",.,"A",15,"E","110","D"
"20151","02954443",23,0,"1",1,"D",.,"H",,"A"
"20151","02954443",23,1,"1",.,"A",58,"E","120","D"
"20151","02954443",23,2,"1",.,"A",510,"E","150","D"
"20151","02954443",23,3,"1",.,"A",32,"E","190","D"
"20151","02955773",18,0,"1",1,"D",.,"H",,"A"
"20151","02955773",18,1,"1",.,"A",10,"E","120","D"
"20151","02955773",18,2,"1",.,"A",111,"E","150","D"
"20151","02955773",18,3,"1",.,"A",27,"E","170","D"
"20151","02955773",18,4,"1",.,"A",2,"E","190","D"
"20151","02989312",23,0,"1",1,"D",.,"H",,"A"
"20151","02989312",23,1,"1",.,"A",15,"E","120","D"
"20151","02989312",23,2,"1",.,"A",3,"E","140","D"
"20151","02989312",23,3,"1",.,"A",90,"E","150","D"
"20151","02989312",23,4,"1",.,"A",83,"E","160","D"
"20151","02989312",23,5,"1",.,"A",9,"E","190","D"
"20151","02989483",21,0,"1",1,"D",.,"H",,"A"
"20151","02989483",21,1,"1",.,"A",4,"E","100","D"
"20151","02989483",21,2,"1",.,"A",2,"E","110","D"
"20151","02989483",21,3,"1",.,"A",2,"E","120","D"
"20151","02989483",21,4,"1",.,"A",3,"E","130","D"
"20151","02989483",21,5,"1",.,"A",24,"E","150","D"
"20151","02989483",21,6,"1",.,"A",5,"E","190","D"
"20151","02989892",19,0,"1",1,"D",.,"H",,"A"
"20151","02989892",19,1,"1",.,"A",244,"E","100","D"
"20151","02989892",19,2,"1",.,"A",52,"E","110","D"
"20151","02989892",19,3,"1",.,"A",78,"E","120","D"
"20151","02989892",19,4,"1",.,"A",21,"E","140","D"
"20151","02989892",19,5,"1",.,"A",243,"E","150","D"
"20151","02989892",19,6,"1",.,"A",21,"E","170","D"
"20151","02989892",19,7,"1",.,"A",41,"E","190","D"
"20151","02991464",67,0,"1",1,"D",.,"H",,"A"
"20151","02991464",67,1,"1",.,"A",39,"E","100","D"
"20151","02991464",67,2,"1",.,"A",15,"E","110","D"
"20151","02991464",67,3,"1",.,"A",17,"E","120","D"
"20151","02991464",67,4,"1",.,"A",212,"E","130","D"
"20151","02991464",67,5,"1",.,"A",1,"E","140","D"
"20151","02991464",67,6,"1",.,"A",175,"E","150","D"
"20151","02991464",67,7,"1",.,"A",121,"E","160","D"
"20151","02991464",67,8,"1",.,"A",2,"E","170","D"
"20151","02991464",67,9,"1",.,"A",18,"E","190","D"
"20151","02993625",10,0,"1",1,"D",.,"H",,"A"
"20151","02993625",10,1,"1",.,"A",24,"E","100","D"
"20151","02993625",10,2,"1",.,"A",15,"E","110","D"
"20151","02993625",10,3,"1",.,"A",18,"E","120","D"
"20151","02993625",10,4,"1",.,"A",135,"E","150","D"
"20151","02993625",10,5,"1",.,"A",8,"E","190","D"
"20151","02995682",49,0,"1",1,"D",.,"H",,"A"
"20151","02995682",49,1,"1",.,"A",225,"E","100","D"
"20151","02995682",49,2,"1",.,"A",68,"E","110","D"
"20151","02995682",49,3,"1",.,"A",1207,"E","130","D"
"20151","02996042",80,0,"1",9,"D",.,"H",,"A"
"20151","02996042",80,1,"1",.,"A",71,"E","100","D"
"20151","02996042",80,2,"1",.,"A",19,"E","110","D"
"20151","02996322",34,0,"1",1,"D",.,"H",,"A"
"20151","02996322",34,1,"1",.,"A",288,"E","100","D"
"20151","02996322",34,2,"1",.,"A",62,"E","110","D"
"20151","02996392",16,0,"1",1,"D",.,"H",,"A"
"20151","02996392",16,1,"1",.,"A",102,"E","100","D"
"20151","02996392",16,2,"1",.,"A",21,"E","110","D"
"20151","02996392",16,3,"1",.,"A",37,"E","120","D"
"20151","02996392",16,4,"1",.,"A",104,"E","130","D"
"20151","02996392",16,5,"1",.,"A",9,"E","140","D"
"20151","02996392",16,6,"1",.,"A",101,"E","150","D"
"20151","02996392",16,7,"1",.,"A",9,"E","170","D"
"20151","02996392",16,8,"1",.,"A",15,"E","190","D"
"20151","02996392",16,9,"1",.,"A",85,"E","200","D"
"20151","02996392",16,10,"1",.,"A",27,"E","210","D"
"20151","02999983",15,0,"1",1,"D",.,"H",,"A"
"20151","02999983",15,1,"1",.,"A",21,"E","100","D"
"20151","02999983",15,2,"1",.,"A",9,"E","110","D"
"20151","03000572",17,0,"1",11,"D",.,"H",,"A"
"20151","03000572",17,1,"1",.,"A",189,"E","100","D"
"20151","03000572",17,2,"1",.,"A",11,"E","110","D"
"20151","03001232",56,0,"1",2,"D",.,"H",,"A"
"20151","03001232",56,1,"1",.,"A",16,"E","100","D"
"20151","03001232",56,2,"1",.,"A",4,"E","110","D"
"20151","03001232",56,3,"1",.,"A",80,"E","130","D"
"20151","03001952",33,0,"1",1,"D",.,"H",,"A"
"20151","03001952",33,1,"1",.,"A",75,"E","100","D"
"20151","03001952",33,2,"1",.,"A",18,"E","110","D"
"20151","03001952",33,3,"1",.,"A",38,"E","120","D"
"20151","03001952",33,4,"1",.,"A",8,"E","140","D"
"20151","03001952",33,5,"1",.,"A",227,"E","150","D"
"20151","03001952",33,6,"1",.,"A",211,"E","160","D"
"20151","03001952",33,7,"1",.,"A",23,"E","190","D"
"20151","03002042",49,0,"1",1,"D",.,"H",,"A"
"20151","03002042",49,1,"1",.,"A",132,"E","100","D"
"20151","03002042",49,2,"1",.,"A",28,"E","110","D"
"20151","03004912",50,0,"1",4,"D",.,"H",,"A"
"20151","03004912",50,1,"1",.,"A",284,"E","100","D"
"20151","03004912",50,2,"1",.,"A",90,"E","110","D"
"20151","03004912",50,3,"1",.,"A",122,"E","120","D"
"20151","03004912",50,4,"1",.,"A",1524,"E","130","D"
"20151","03004912",50,5,"1",.,"A",12,"E","140","D"
"20151","03004912",50,6,"1",.,"A",1254,"E","150","D"
"20151","03004912",50,7,"1",.,"A",867,"E","160","D"
"20151","03004912",50,8,"1",.,"A",15,"E","170","D"
"20151","03004912",50,9,"1",.,"A",132,"E","190","D"
"20151","03006272",25,0,"1",1,"D",.,"H",,"A"
"20151","03006272",25,1,"1",.,"A",165,"E","100","D"
"20151","03006272",25,2,"1",.,"A",49,"E","110","D"
"20151","03006272",25,3,"1",.,"A",71,"E","120","D"
"20151","03006272",25,4,"1",.,"A",886,"E","130","D"
"20151","03006272",25,5,"1",.,"A",7,"E","140","D"
"20151","03006272",25,6,"1",.,"A",729,"E","150","D"
"20151","03006272",25,7,"1",.,"A",504,"E","160","D"
"20151","03006272",25,8,"1",.,"A",9,"E","170","D"
"20151","03006272",25,9,"1",.,"A",80,"E","190","D"
"20151","03006992",47,0,"1",1,"D",.,"H",,"A"
"20151","03006992",47,1,"1",.,"A",2,"E","120","D"
"20151","03006992",47,2,"1",.,"A",26,"E","150","D"
"20151","03006992",47,3,"1",.,"A",18,"E","160","D"
"20151","03006992",47,4,"1",.,"A",2,"E","190","D"
"20151","03006992",47,5,"1",.,"A",6,"E","200","D"
"20151","03006992",47,6,"1",.,"A",6,"E","220","D"
"20151","03007842",39,0,"1",2,"D",.,"H",,"A"
"20151","03007842",39,1,"1",.,"A",24,"E","100","D"
"20151","03007842",39,2,"1",.,"A",6,"E","110","D"
"20151","03007842",39,3,"1",.,"A",16,"E","120","D"
"20151","03007842",39,4,"1",.,"A",2,"E","140","D"
"20151","03007842",39,5,"1",.,"A",75,"E","150","D"
"20151","03007842",39,6,"1",.,"A",70,"E","160","D"
"20151","03007842",39,7,"1",.,"A",7,"E","190","D"
"20151","03008502",44,0,"1",1,"D",.,"H",,"A"
"20151","03008502",44,1,"1",.,"A",12,"E","100","D"
"20151","03008502",44,2,"1",.,"A",3,"E","110","D"
"20151","03008502",44,3,"1",.,"A",6,"E","120","D"
"20151","03008502",44,4,"1",.,"A",1,"E","140","D"
"20151","03008502",44,5,"1",.,"A",40,"E","150","D"
"20151","03008502",44,6,"1",.,"A",37,"E","160","D"
"20151","03008502",44,7,"1",.,"A",4,"E","190","D"
"20151","03008502",44,8,"1",.,"A",8,"E","200","D"
"20151","03008502",44,9,"1",.,"A",4,"E","210","D"
"20151","03008502",44,10,"1",.,"A",33,"E","220","D"
"20151","03010752",10,0,"1",2,"D",.,"H",,"A"
"20151","03010752",10,1,"1",.,"A",48,"E","100","D"
"20151","03010752",10,2,"1",.,"A",29,"E","110","D"
"20151","03010752",10,3,"1",.,"A",11,"E","200","D"
"20151","03010752",10,4,"1",.,"A",42,"E","210","D"
"20151","03011022",42,0,"1",1,"D",.,"H",,"A"
"20151","03011022",42,1,"1",.,"A",9,"E","100","D"
"20151","03011022",42,2,"1",.,"A",1,"E","110","D"
"20151","03011022",42,3,"1",.,"A",2,"E","120","D"
"20151","03011022",42,4,"1",.,"A",25,"E","130","D"
"20151","03011022",42,5,"1",.,"A",21,"E","150","D"
"20151","03011022",42,6,"1",.,"A",14,"E","160","D"
"20151","03011022",42,7,"1",.,"A",2,"E","190","D"
"20151","03011022",42,8,"1",.,"A",1,"E","200","D"
"20151","03011022",42,9,"1",.,"A",5,"E","220","D"
"20151","03045484",51,0,"1",1,"D",.,"H",,"A"
"20151","03045484",51,1,"1",.,"A",18,"E","100","D"
"20151","03045484",51,2,"1",.,"A",3,"E","110","D"
"20151","03045484",51,3,"1",.,"A",7,"E","120","D"
"20151","03045484",51,4,"1",.,"A",1,"E","140","D"
"20151","03045484",51,5,"1",.,"A",45,"E","150","D"
"20151","03045484",51,6,"1",.,"A",42,"E","160","D"
"20151","03045484",51,7,"1",.,"A",4,"E","190","D"
